"id","latitude","longitude","Label"
"AVI","22.0269","-78.7894","CIEGO DE AVILA MAXIMO GOMEZ"
"ZUH","22.0083","113.3783","Zhuhai"
"NCA","21.9176","-71.9396","NORTH CAICOS"
"GER","21.8383","-82.7792","NUEVA GERONA"
"WHF","21.8028","31.5220","WADI HALFA"
"TND","21.7883","-79.9972","TRINIDAD/ALBERTO DELGADO"
"PLS","21.7736","-72.2659","Providenciales"
"BHU","21.7542","72.1906","Bhavnagar"
"AGU","21.7047","-102.3175","Aguascalientes                          "
"MDL","21.7018","95.9736","Mandalay"
"JED","21.6811","39.1555","Jeddah"
"PBD","21.6504","69.6586","Porbandar"
"SZJ","21.6333","-82.9500","ISLA DE JUVENTUD/SIGUANEA"
"CYO","21.6161","-81.5456","Cayo Largo del Sur"
"BHY","21.5394","109.2939","Beihai"
"XSC","21.5158","-71.5285","South Caicos"
"TIF","21.4833","40.5444","Taif"
"NGF","21.4517","-157.7700","KANEOHE BAY MCAF MOKAPU"
"CXB","21.4498","91.9648","Cox's Bazar                             "
"GDT","21.4445","-71.1423","Grand Turk"
"CMW","21.4203","-77.8475","Camaguey"
"TPQ","21.4195","-104.8426","Tepic                                   "
"DIN","21.3977","103.0091","Dien Bien Phu                           "
"HIK","21.3187","-157.9224","HICKAM"
"HNL","21.3187","-157.9224","Honolulu International Apt              "
"IXK","21.3144","70.2694","KESHOD/JUNAGADH"
"JRF","21.3074","-158.0703","KAPOLEI/KALAELOA/JOHN ROGERS"
"KET","21.3034","99.6323","Kengtung                                "
"HAN","21.2217","105.8056","Hanoi"
"SQH","21.2146","104.0352","NASAN"
"ZHA","21.2144","110.3583","Zhanjiang"
"BPE","21.1812","94.9287","BAGAN"
"NYU","21.1803","94.9322","Bagan/Nyaung-U"
"RPR","21.1803","81.7403","Raipur"
"MKK","21.1529","-157.0963","Hoolehua                                "
"STV","21.1141","72.7418","Surat"
"NAG","21.0919","79.0483","Nagpur"
"LXG","21.05","101.4667","Luang Namtha                            "
"CUN","21.0375","-86.8770","Cancun"
"BJX","20.9933","-101.4810","Leon/Guanajuato                         "
"VTU","20.9878","-76.9358","LAS TUNAS"
"JHM","20.9636","-156.6730","Kapalua                                 "
"NDB","20.9283","-17.0311","Nouadhibou"
"OGG","20.8987","-156.4305","Kahului                                 "
"HPH","20.8207","106.7245","Haiphong                                "
"HNM","20.7956","-156.0144","Hana"
"HOG","20.7856","-76.3150","Holguin"
"LNY","20.7856","-156.9514","Lanai City"
"HEH","20.7433","96.7930","Heho                                    "
"AKD","20.6978","77.0589","AKOLA"
"ICR","20.6833","-75.5333","NICARO"
"PVR","20.68","-105.2542","Puerto Vallarta                         "
"ODY","20.6667","102.0000","Muang Xay                               "
"MOA","20.6542","-74.9219","Moa"
"CZA","20.6413","-88.4462","CHICHEN ITZA"
"QRO","20.6174","-100.1857","Queretaro                               "
"PAZ","20.6021","-97.4606","Poza Rica"
"MOG","20.5344","99.2627","MONGHSAT"
"CZM","20.5222","-86.9297","Cozumel"
"GDL","20.5214","-103.3108","Guadalajara                             "
"WAE","20.5042","45.1989","Wadi al Dawaser"
"ATR","20.5008","-13.0467","ATAR"
"HOE","20.5","103.7500","Houeisay                                "
"THL","20.4828","99.9343","Tachilek                                "
"BSO","20.4522","121.9772","Basco"
"NEU","20.4","104.0500","SAMNEUA"
"BYM","20.3972","-76.6175","BAYAMO/BAYAMO"
"BCA","20.3647","-74.5067","Baracoa"
"ABT","20.2961","41.6342","Al Baha                                 "
"MZO","20.2881","-77.0892","MANZANILLO/CUBA"
"OUI","20.2583","100.4333","BAN HUOEISAY"
"BBI","20.2467","85.8185","Bhubaneshwar                            "
"QQK","20.2461","0.9808","TESSALIT"
"MWQ","20.1655","94.9412","  Magwe"
"AKY","20.1329","92.8760","Sittwe                                  "
"GAO","20.0853","-75.1583","Guantanamo Bay NS                       "
"MUE","20.0013","-155.6681","Kamuela"
"NVA","2.9506","-75.2939","Neiva"
"MKM","2.9064","112.0800","Mukah"
"BVB","2.8414","-60.6922","Boa Vista                               "
"IRP","2.8276","27.5883","Isiro"
"TOD","2.8182","104.1600","  Pulau Tioman"
"JIN","2.8","32.2667","JINJA"
"ULU","2.8","32.2667","GULU"
"KUL","2.7433","101.6981","Kuala Lumpur International Airport      "
"SJE","2.5786","-72.6394","San Jose del Guaviare"
"GPI","2.5701","-77.8986","Guapi"
"PPN","2.4544","-76.6089","Popayan"
"MEP","2.3833","103.8667","MERSING"
"SBW","2.2647","111.9767","Sibu"
"MKZ","2.2631","102.2525","MALACCA"
"PAF","2.2022","31.5544","Pakuba"
"TGC","2.1778","111.2022","Tanjung Manis"
"VGZ","2.1667","-75.6667","Mocoa"
"BEJ","2.1533","117.4311","Tanjung Redeb"
"SVI","2.15","-74.7667","San Vicente del Caguan"
"MGQ","2.0133","45.3050","Mogadishu                               "
"BHH","19.9842","42.6231","Bisha                                   "
"SCU","19.97","-75.8356","Santiago de Cuba"
"ISK","19.9637","73.8076","  Nasik"
"CEI","19.9522","99.8831","Chiang Rai"
"HAK","19.9333","110.4567","Haikou"
"NBW","19.9067","-75.2067","GUANTANAMO US-NAVAL AIR BASE"
"LPQ","19.9","102.1500","Luang Prabang"
"IXU","19.8636","75.3986","Aurangabad                              "
"MLM","19.8499","-101.0254","Morelia                                 "
"THD","19.8075","105.7764","Thanh Hoe"
"POP","19.7578","-70.5699","Puerto Plata"
"KOA","19.7389","-156.0457","Kona                                    "
"CAP","19.7333","-72.2000","Cap Haitien"
"ITO","19.7203","-155.0485","Hilo"
"LIW","19.6934","97.2158","LOIKAW"
"NMS","19.6934","97.2158","NAMSANG"
"PAA","19.6934","97.2158","HPA-AN"
"CPE","19.6681","-90.5003","Campeche"
"NYT","19.6191","96.1999","Nay Pyi Taw"
"INF","19.5689","5.7489","IN GUEZZAM"
"JAL","19.4751","-96.7975","Jalapa                                  "
"MEX","19.4363","-99.0722","Mexico City Juarez Intl"
"PZU","19.4336","37.2341","Port Sudan"
"KYP","19.4255","93.5356","Kyaukpyu                                "
"STI","19.4088","-70.6169","Santiago"
"UPN","19.3965","-102.0389","Uruapan"
"PYY","19.3667","98.4333","Pai"
"TLC","19.3371","-99.5660","Mexico City Toluca-A.Lopez Mateos"
"HGN","19.3017","97.9750","Mae Hong Son"
"XKH","19.3","103.3667","Phonsavan                               "
"GCM","19.2924","-81.3592","Grand Cayman                            "
"AWK","19.2819","166.6386","WAKE ISLAND AAF"
"ZBY","19.2333","101.7333","SAYABOURY"
"AZS","19.1986","-69.4298","Samana"
"NDC","19.1819","77.3186","  Nanded"
"PBC","19.1581","-98.3715","Puebla                                  "
"DOG","19.1526","30.4302","DONGOLA"
"VER","19.1458","-96.1874","Veracruz"
"ZLO","19.1448","-104.5585","Manzanillo                              "
"BOM","19.0908","72.8667","Mumbai                                  "
"COZ","18.9","-70.7167","CONSTANZA"
"CVJ","18.8345","-99.2616","CUERNAVACA"
"PRU","18.8239","95.2697","PYAY"
"NNT","18.8078","100.7853","Nan"
"CNX","18.7714","98.9628","Chiang Mai                              "
"VII","18.7304","105.6758","Vinh City"
"CME","18.6522","-91.8011","Ciudad Del Carmen"
"PNQ","18.5833","73.9333","Pune"
"PAP","18.5792","-72.2956","Port au Prince"
"JBQ","18.5725","-69.9856","Santo Domingo Dr. J Balaguer"
"PUJ","18.5674","-68.3634","Punta Cana"
"CTM","18.5046","-88.3267","Chetumal                                "
"MBJ","18.5037","-77.9134","Montego Bay"
"BQN","18.4948","-67.1295","Aguadilla"
"HRR","18.4697","-69.9694","HERRERA INTL"
"SNW","18.4576","94.2978","Thandwe                                 "
"SIG","18.4568","-66.0981","  San Juan"
"MWE","18.4554","31.8187","MEROWE"
"LRM","18.4507","-68.9118","La Romana                               "
"VIJ","18.4481","-64.4286","Virgin Gorda"
"EIS","18.4458","-64.5411","Tortola"
"SJU","18.4393","-66.0018","San Juan Luis Munoz Marin Intl Apt"
"SDQ","18.4298","-69.6690","Santo Domingo Las Americas Intl         "
"LTU","18.4","76.4500","Latur"
"NEG","18.3642","-78.3056","  Negril"
"SPB","18.3386","-64.9407","St Thomas Charlotte Amalie SPB"
"STT","18.3373","-64.9733","St Thomas Cyril E King Apt              "
"CPX","18.3133","-65.3043","Culebra                                 "
"SYX","18.3017","109.4133","Sanya                                   "
"KMX","18.3011","42.8009","KHAMIS MUSHAIT/KING KHALED AB"
"LPT","18.2722","99.5042","Lampang"
"MAZ","18.2557","-67.1485","Mayaguez                                "
"BRX","18.2517","-71.1219","BARAHONA/MARIA MONTEZ"
"NRR","18.25","-65.6333","ROOSEVELT ROADS"
"AHB","18.2404","42.6565","Abha"
"AXA","18.2047","-63.0539","Anguilla"
"POT","18.1967","-76.5361","PORT ANTONIO/KEN JONES"
"LAO","18.1778","120.5313","Laoag"
"VQS","18.1348","-65.4936","Vieques"
"PRH","18.1286","100.1667","Phrae"
"MTT","18.1033","-94.5806","Minatitlan                              "
"CCE","18.1006","-63.0489","SAINT MARTIN/GRAND CASE"
"NKC","18.0956","-15.9500","Nouakchott                              "
"SFG","18.05","-63.1170","St Martin"
"SXM","18.0408","-63.1095","St Maarten                              "
"PSE","18.0083","-66.5630","Ponce"
"LZC","18.0017","-102.2205","Lazaro Cardenas                         "
"KTP","17.9886","-76.8238","  Kingston"
"VTE","17.9883","102.5633","Vientiane                               "
"KIN","17.9357","-76.7875","Norman Manley Intl"
"FYT","17.9161","19.1089","FAYA LARGEAU"
"WGC","17.9144","79.6022","WARANGAL"
"SPR","17.9139","-87.9711","San Pedro"
"SBH","17.9044","-62.8436","St Barthelemy                           "
"SSB","17.7472","-64.7049","St Croix SPB"
"CUK","17.7347","-88.0325","Caye Caulker                            "
"VTZ","17.7211","83.2247","Vishakhapatnam"
"ATB","17.7097","34.0574","ATBARA"
"STX","17.7018","-64.7985","St Croix Henry E. Rohlsen Apt"
"CYC","17.7008","-88.0411","  Caye Chapel"
"UTR","17.6717","100.2381","UTTARADIT"
"CBJ","17.65","-71.6500","CABO ROJO/ PEDERNALES"
"TUG","17.64","121.7292","Tuguegarao"
"BBQ","17.6275","-61.8269","  Codrington"
"EAM","17.6111","44.4200","Nejran                                  "
"ZIH","17.6016","-101.4606","Ixtapa/Zihuatanejo                      "
"BZE","17.5361","-88.3083","Belize City Goldson Intl Apt"
"PQM","17.5334","-91.9845","Palenque"
"TZA","17.5","-88.1830","Belize City Municipal Apt               "
"EUX","17.4924","-62.9750","St Eustatius                            "
"SHW","17.4669","47.1214","Sharurah"
"HYD","17.4534","78.4624","Hyderabad Rajiv Gandhi Intl Arpt        "
"LOE","17.4392","101.7219","Loei"
"THK","17.3969","104.8067","THAKHEK"
"UTH","17.3864","102.7883","Udon Thani"
"SKB","17.3111","-62.7186","St Kitts                                "
"BCV","17.2694","-88.7761","Belmopan                                "
"THS","17.2378","99.8183","Sukhothai"
"NEV","17.2056","-62.5940","Nevis                                   "
"SNO","17.1953","104.1186","Sakon Nakhon"
"SQS","17.1859","-89.0097","San Ignacia                             "
"ANU","17.1367","-61.7928","Antigua                                 "
"RJA","17.1083","81.8211","Rajahmundry"
"SLL","17.0387","54.0913","Salalah"
"OAX","16.9986","-96.7260","Oaxaca                                  "
"AJY","16.9622","7.9903","AGADEZ/MANU DAYAK"
"FRS","16.9233","-89.8700","Flores"
"RGN","16.9069","96.1343","Yangon                                  "
"GIZ","16.9011","42.5858","Jazan                                   "
"TKT","16.8961","99.2536","TAK/TAK"
"PBU","16.8944","97.6744","Putao"
"VXE","16.8339","-25.0567","Sao Vicente Island"
"BSX","16.8152","94.7799","  Bassein"
"MNI","16.7914","-62.1933","  Gerald's Park"
"PHS","16.7861","100.2781","Phitsanulok"
"ACA","16.7571","-99.7538","Acapulco"
"SID","16.7414","-22.9494","Sal Island"
"TOM","16.7305","-3.0076","  Tombouctou"
"AEO","16.7167","-9.6333","AIOUN-EL-ATROUSS"
"MAQ","16.6997","98.5436","Mae Sot"
"SZT","16.6904","-92.5303","SAN CRISTOBAL DE LAS CASAS"
"KLH","16.6653","74.2914","KOLHAPUR"
"SFE","16.5958","120.3014","SAN FERNANDO"
"SNE","16.5881","-24.2839","Sao Nicolau Island"
"KFA","16.5833","-11.4000","KIFFA"
"TGZ","16.5618","-93.0261","Tuxtla Gutierrez"
"ZVK","16.5567","104.7594","Savannakhet"
"VGA","16.5275","80.7967","Vijayawada"
"KKC","16.4644","102.7822","Khon Kaen"
"GJA","16.4454","-85.9066","Guanaja"
"MNU","16.4405","97.6572","MAWLAMYINE"
"HUI","16.3992","107.7064","Hue"
"BAG","16.3767","120.6189","BAGUIO"
"RTB","16.3183","-86.5219","Roatan"
"PTP","16.2642","-61.5258","Pointe-a-Pitre"
"GAQ","16.2483","0.0058","GAO"
"SCX","16.2126","-95.2016","  Salina Cruz"
"AAY","16.1917","52.1750","Al Ghaydah                              "
"CJT","16.1767","-92.0506","COMITAN"
"KED","16.15","-13.5167","KAEDI"
"BVC","16.1364","-22.8886","Boa Vista Island                        "
"ROI","16.1167","103.7739","Roi Et"
"UII","16.1131","-86.8803","Utila"
"PND","16.1","-88.8000","Punta Gorda                             "
"XLS","16.0497","-16.4611","SAINT LOUIS"
"DAD","16.0439","108.2004","Da Nang"
"GXF","15.9636","48.7850","Sayun"
"CYZ","15.9319","121.7556","Cauayan                                 "
"PXM","15.8769","-97.0891","Puerto Escondido"
"GBJ","15.8686","-61.2722","MARIE GALANTE"
"LSS","15.8644","-61.5806","  Les Saintes"
"IXG","15.8586","74.6177","Belgaum                                 "
"HUX","15.7753","-96.2626","Huatulco"
"LCE","15.7417","-86.8561","La Ceiba"
"PBR","15.7367","-88.5950","PUERTO BARRIOS"
"BQA","15.7331","121.5022","BALER"
"MSW","15.6711","39.3680","Massawa"
"KRT","15.5904","32.5532","Khartoum                                "
"DOM","15.5414","-61.3011","Dominica Melville Hall Apt"
"SAH","15.4792","44.2197","Sanaa"
"AHS","15.4722","-84.3522","  Ahu�s"
"MYN","15.4681","45.3278","MARIB"
"SAP","15.4526","-87.9236","San Pedro Sula"
"VCL","15.4058","108.7000","Tamky"
"KSL","15.3875","36.3288","KASSALA"
"DCF","15.3861","-61.4006","CANEFIELD"
"GOI","15.3797","73.8278","Goa"
"HBX","15.3617","75.0849","Hubli                                   "
"NHF","15.3556","35.7278","NEW HALFA"
"ASM","15.2842","38.9000","Asmara"
"TKH","15.2783","100.3000","NAKHON SAWAN/TAKHLI"
"PEU","15.2622","-83.7812","Puerto Lempira"
"UBP","15.2514","104.8703","Ubon Ratchathani"
"BFV","15.2267","103.2511","Buriram"
"SEY","15.1797","-12.2073","  Selibaby"
"BEP","15.1628","76.8828","  Bellary"
"MMO","15.1558","-23.2136","Maio Island                             "
"PAK","15.1333","105.7833","PAKSE AIRFIELD"
"PKZ","15.1306","105.7814","Pakse                                   "
"TIQ","14.9992","145.6194","TINIAN INTL"
"NAK","14.9494","102.3156","NAKHON RATCHASIMA"
"RAI","14.9411","-23.4847","Praia"
"KKM","14.8746","100.6634","LOP BURI/KHOK KATHIAM"
"BXE","14.8667","-12.4833","BAKEL"
"THZ","14.8667","5.2667","TAHOUA"
"AOU","14.8","106.8167","ATTOPEU"
"SFS","14.7944","120.2714","SUBIC BAY/OLONGAPO"
"TAP","14.7944","-92.3700","Tapachula"
"HOD","14.7514","42.9761","Hodeidah"
"DKR","14.7439","-17.4794","Dakar"
"RIY","14.6622","49.3750","Mukalla"
"FDF","14.5922","-60.9964","Fort de France"
"GUA","14.5817","-90.5267","Guatemala City"
"AXK","14.5333","46.8167","Ataq                                    "
"MNL","14.5099","121.0139","Manila Ninoy Aquino International Apt"
"MZI","14.5086","-4.0842","MOPTI"
"KYS","14.4817","-11.4047","KAYES/DAG-DAG"
"XGG","14.45","-0.2333","GOROM GOROM"
"ENQ","14.3817","-87.6217","CORONEL ENRIQUE SOTO CANO AB"
"HUE","14.25","36.5830","  Humera"
"ROP","14.1743","145.2425","Rota"
"KLC","14.15","-16.0500","KAOLACK"
"AXU","14.1371","38.7761","Axum                                    "
"DTE","14.1333","122.9861","DAET"
"GSU","14.1333","35.3167","GEDAREF"
"TVY","14.1015","98.2035","Dawei                                   "
"KOP","14.1006","99.9228","Nakhon Phanom"
"SHC","14.0781","38.2725","Inda Selassie                           "
"TGU","14.0614","-87.2172","Tegucigalpa"
"PUZ","14.0462","-83.3877","PUERTO CABEZAS"
"SLU","14.02","-60.9931","St Lucia George F.L. Charles Apt"
"PXU","14.0025","108.0242","Pleiku"
"UIH","13.9492","109.0461","Quinhon"
"DMK","13.9126","100.6068","Bangkok Don Mueang International Arpt"
"LBX","13.86","120.1050","LUBANG"
"AEH","13.8472","20.8488","ABECHE"
"ZND","13.7839","8.9904","ZINDER"
"UVF","13.7333","-60.9528","Hewanorra Intl                          "
"TUD","13.7328","-13.6581","TAMBACOUNDA"
"TAI","13.6861","44.1389","Taizz"
"NBK","13.6857","100.7490","BANGKOK SUVARNABHUMI INTL"
"BKK","13.6811","100.7473","Bangkok Suvarnabhumi International Apt"
"TIR","13.6331","79.5418","Tirupati"
"ELF","13.6149","25.3246","El Fasher                               "
"WNP","13.5811","123.2620","Naga"
"VRC","13.5772","124.2164","Virac"
"MFQ","13.5","7.1333","MARADI"
"GUM","13.4839","144.7972","Guam Antonio B Won Pat International"
"EGN","13.4835","22.4725","Geneina                                 "
"UAM","13.4833","144.7961","GUAM/ANDERSON AFB"
"NIM","13.4817","2.1703","Niamey"
"MQX","13.4733","39.5182","Mekele"
"SAL","13.4409","-89.0558","San Salvador"
"REP","13.4197","103.8128","Siem Reap"
"PVA","13.3569","-81.3583","Providencia Island"
"BJL","13.3425","-16.6578","Banjul                                  "
"MRQ","13.3286","121.8472","MARINDUQUE"
"LGP","13.1675","123.7300","Legaspi"
"EBD","13.1529","30.2327","El Obeid                                "
"SVD","13.1444","-61.2108","St Vincent                              "
"BGI","13.0746","-59.4921","Barbados                                "
"ASA","13.0667","42.6333","ASSAB"
"TBB","13.0391","109.3345","Tuyhoa"
"DKA","13.0078","7.6605","Katsina"
"MAA","12.9947","80.1755","Chennai                                 "
"IXE","12.9619","74.8900","Mangalore                               "
"BLR","12.9522","77.6646","Bengaluru                               "
"SKO","12.9158","5.2069","Sokoto"
"MQS","12.8877","-61.1800","MUSTIQUE"
"PAI","12.85","102.5830","  Pailin"
"ADE","12.8289","45.0297","Aden"
"UTP","12.6795","101.0048","U-Tapao"
"NUD","12.6667","28.3333","NAHUD"
"BMV","12.6661","108.1145","Ban Me Thuot"
"SCT","12.6307","53.9058","Socotra"
"HHQ","12.6303","99.9533","Hua Hin"
"UNI","12.5986","-61.4147","UNION ISLAND"
"ADZ","12.5836","-81.7108","San Andres Island"
"SBI","12.5727","-13.3585","KOUNDARA"
"KGG","12.5667","-12.2167","KEDOUGOU"
"ZIG","12.5561","-16.2750","Ziguinchor"
"BKO","12.5379","-7.9433","Bamako                                  "
"DNX","12.5333","35.0583","DINDER/GALEGU"
"GDQ","12.5199","37.4340","Gonder                                  "
"CRM","12.5022","124.6359","Catarman"
"AUA","12.5014","-70.0152","Aruba                                   "
"CRU","12.4769","-61.4722","CARRIACOU IS/LAURISTON"
"MGZ","12.4475","98.6258","Myeik                                   "
"CSK","12.3889","-16.7416","Cap Skiring"
"MBT","12.3653","123.6181","Masbate"
"SJI","12.3597","121.0450","San Jose"
"OUA","12.3536","-1.5119","Ouagadougou                             "
"TBH","12.3106","122.0747","Tablas"
